time_ns,D_p,D_n,mode,en
8.391250000000000853e+01,1.199999950000000037e+00,8.641504090000000466e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.391750000000000398e+01,1.199999950000000037e+00,6.785502180000000476e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.392249999999999943e+01,1.199999950000000037e+00,5.208742049999999853e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.392749999999999488e+01,1.199999950000000037e+00,4.282863779999999958e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.393250000000000455e+01,1.199999950000000037e+00,3.875770849999999678e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.393750000000000000e+01,1.199999950000000037e+00,3.894630499999999810e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.394249999999999545e+01,1.199999950000000037e+00,4.103131250000000063e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.394750000000000512e+01,1.199999950000000037e+00,4.449886040000000212e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.395250000000000057e+01,1.199999950000000037e+00,4.772166440000000099e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.395749999999999602e+01,1.199999950000000037e+00,5.106135500000000043e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.396249999999999147e+01,1.199999950000000037e+00,5.420674090000000205e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.396750000000000114e+01,1.199999950000000037e+00,5.688859329999999847e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.397250000000001080e+01,1.199999950000000037e+00,5.596401510000000057e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.397749999999999204e+01,1.199999950000000037e+00,5.453246829999999695e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.398250000000000171e+01,1.199999950000000037e+00,5.556364349999999764e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.398749999999999716e+01,1.199999950000000037e+00,5.658723719999999859e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.399250000000000682e+01,1.199999950000000037e+00,5.683284429999999844e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.399625000000000341e+01,1.199999950000000037e+00,5.867933519999999986e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.400000000000000000e+01,1.199999950000000037e+00,6.056439520000000576e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.400050000000000239e+01,1.199999950000000037e+00,6.075790089999999703e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.400149999999999295e+01,1.199999950000000037e+00,6.095988999999999596e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.400350000000000250e+01,1.199999950000000037e+00,6.080745910000000223e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.400750000000000739e+01,1.199999950000000037e+00,5.964973150000000021e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.401250000000000284e+01,1.199999950000000037e+00,5.835453030000000290e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.401749999999999829e+01,1.199999950000000037e+00,5.811783690000000064e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.402249999999999375e+01,1.199999950000000037e+00,5.870927330000000257e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.402624999999999034e+01,1.199999950000000037e+00,5.927281660000000186e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.403000000000000114e+01,1.199999950000000037e+00,5.965883580000000231e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.403050000000000352e+01,1.199999950000000037e+00,5.968050320000000395e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.403149999999999409e+01,1.199999950000000037e+00,5.972229009999999853e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.403349999999998943e+01,1.199999950000000037e+00,5.980751379999999582e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.403749999999999432e+01,1.199999950000000037e+00,5.978951910000000523e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.404250000000000398e+01,1.199999950000000037e+00,5.954815419999999779e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.404625000000000057e+01,1.199999950000000037e+00,5.939084400000000212e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.404999999999999716e+01,1.199999950000000037e+00,5.927117529999999979e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.405049999999999955e+01,1.199999950000000037e+00,5.925232599999999816e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.405150000000000432e+01,1.199999950000000037e+00,5.921868840000000233e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.405349999999999966e+01,1.199999950000000037e+00,5.919009869999999933e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.405749999999999034e+01,1.199999950000000037e+00,5.916189019999999872e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.406250000000000000e+01,1.199999950000000037e+00,5.912556049999999673e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.406749999999999545e+01,1.199999950000000037e+00,5.914920849999999776e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.407250000000000512e+01,1.199999950000000037e+00,5.920712000000000058e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.407750000000000057e+01,1.199999950000000037e+00,5.926436719999999843e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.408249999999999602e+01,1.199999950000000037e+00,5.931554899999999840e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.408750000000000568e+01,1.199999950000000037e+00,5.935769799999999757e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.409250000000000114e+01,1.199999950000000037e+00,5.939220410000000059e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.409749999999999659e+01,1.199999950000000037e+00,5.946169640000000249e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.410249999999999204e+01,1.199999950000000037e+00,5.952337019999999859e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.410750000000000171e+01,1.199999950000000037e+00,5.951915099999999697e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.411250000000001137e+01,1.199999950000000037e+00,5.947677049999999846e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.411749999999999261e+01,1.199999950000000037e+00,5.943720729999999969e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.412250000000000227e+01,1.199999950000000037e+00,5.940368309999999701e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.412749999999999773e+01,1.199999950000000037e+00,5.916649410000000220e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.413250000000000739e+01,1.199999950000000037e+00,5.917955739999999907e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.413749999999998863e+01,1.199999950000000037e+00,6.029239870000000120e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.414249999999999829e+01,1.199999950000000037e+00,6.065307809999999401e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.414750000000000796e+01,1.199999950000000037e+00,5.942053280000000311e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.415250000000000341e+01,1.199999950000000037e+00,5.865403010000000164e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.415749999999999886e+01,1.199999950000000037e+00,5.918219390000000075e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.416249999999999432e+01,1.199999950000000037e+00,6.040497839999999700e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.416750000000000398e+01,1.199999950000000037e+00,6.114641469999999528e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.417249999999999943e+01,1.199999950000000037e+00,6.086202180000000295e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.417749999999999488e+01,1.199999950000000037e+00,5.858554579999999680e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.418250000000000455e+01,1.199999950000000037e+00,5.602281780000000292e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.418750000000000000e+01,1.199999950000000037e+00,5.591835730000000124e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.419250000000000966e+01,1.199999950000000037e+00,5.734904400000000034e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.419749999999999091e+01,1.199999950000000037e+00,5.627482910000000276e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.420250000000000057e+01,1.199999950000000037e+00,5.037842089999999970e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.420749999999999602e+01,1.199999950000000037e+00,4.398456309999999783e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.421250000000000568e+01,1.199999950000000037e+00,4.783373540000000173e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.421750000000000114e+01,1.199999959999999977e+00,6.774639420000000649e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.422249999999999659e+01,1.199999959999999977e+00,8.447244180000000216e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.422750000000000625e+01,1.199999959999999977e+00,8.408794519999999408e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.423250000000000171e+01,1.199999950000000037e+00,7.226349739999999970e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.423749999999999716e+01,1.199999950000000037e+00,7.099317750000000116e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.424249999999999261e+01,1.199999959999999977e+00,1.028851430000000004e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.424750000000000227e+01,1.199999969999999916e+00,1.603814409999999969e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.425250000000001194e+01,1.199999969999999916e+00,2.182212679999999985e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.425749999999999318e+01,1.199999969999999916e+00,2.443138489999999815e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.426250000000000284e+01,1.199999950000000037e+00,1.823705999999999906e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.426749999999999829e+01,1.199999919999999998e+00,3.515410469999999697e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.427250000000000796e+01,1.199999910000000058e+00,-1.363799529999999959e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.427749999999998920e+01,1.199999910000000058e+00,-2.926586800000000042e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.428249999999999886e+01,1.199999919999999998e+00,-4.050414439999999765e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.428750000000000853e+01,1.199999959999999977e+00,-3.048259880000000154e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.429250000000000398e+01,1.200000029999999995e+00,1.133023130000000015e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.429749999999999943e+01,1.200000050000000096e+00,4.815515000000000091e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.430249999999999488e+01,1.199999969999999916e+00,3.863619930000000034e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.430750000000000455e+01,1.199999859999999918e+00,-1.607539529999999996e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.431250000000000000e+01,1.199999859999999918e+00,-5.327081999999999923e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.431749999999999545e+01,1.199999950000000037e+00,-4.077555810000000039e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.432250000000000512e+01,1.200000020000000056e+00,-1.179537750000000030e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.432750000000000057e+01,1.200000039999999935e+00,3.619738290000000242e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.433250000000001023e+01,1.200000020000000056e+00,5.525328329999999916e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.433749999999999147e+01,1.199999980000000077e+00,5.784066649999999751e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.434250000000000114e+01,1.199999950000000037e+00,4.953593779999999771e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.434749999999999659e+01,1.199999940000000098e+00,3.700199599999999879e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.435250000000000625e+01,1.199999919999999998e+00,2.005821660000000090e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.435750000000000171e+01,1.199999910000000058e+00,1.872608530000000078e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.436249999999999716e+01,1.199999910000000058e+00,-1.145374069999999959e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.436750000000000682e+01,1.199999929999999937e+00,-1.677685130000000052e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.437250000000000227e+01,1.199999940000000098e+00,-1.591785899999999939e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.437749999999999773e+01,1.199999959999999977e+00,-1.053732410000000007e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.438249999999999318e+01,1.199999969999999916e+00,-2.820147719999999879e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.438750000000000284e+01,1.199999969999999916e+00,3.491132930000000148e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.439250000000001251e+01,1.199999959999999977e+00,5.999981220000000426e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.439749999999999375e+01,1.199999959999999977e+00,5.861928649999999737e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.440250000000000341e+01,1.199999950000000037e+00,4.362984599999999815e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.440749999999999886e+01,1.199999950000000037e+00,2.486346109999999878e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.441250000000000853e+01,1.199999950000000037e+00,4.758400539999999953e-09,1.199999999999999956e+00,1.199999999999999956e+00
8.441749999999998977e+01,1.199999950000000037e+00,-1.592172019999999872e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.442249999999999943e+01,1.199999950000000037e+00,-3.871880010000000161e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.442750000000000909e+01,1.199999950000000037e+00,-3.821268919999999965e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.443250000000000455e+01,1.199999959999999977e+00,1.467546289999999938e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.443750000000000000e+01,1.199999969999999916e+00,9.556996309999999467e-08,1.199999999999999956e+00,1.199999999999999956e+00
8.444249999999999545e+01,1.199999969999999916e+00,1.579033309999999909e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.444750000000000512e+01,1.199999969999999916e+00,2.234338290000000025e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.445250000000000057e+01,1.199999990000000016e+00,3.844468239999999982e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.445749999999999602e+01,1.200000020000000056e+00,6.549186529999999750e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.446250000000000568e+01,1.200000050000000096e+00,9.984530049999999392e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.446750000000000114e+01,1.200000060000000035e+00,1.339154190000000082e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.447250000000001080e+01,1.199999999999999956e+00,1.368408110000000088e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.447749999999999204e+01,1.199999910000000058e+00,1.029620150000000098e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.448250000000000171e+01,1.199999819999999939e+00,3.695567639999999960e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.448749999999999716e+01,1.199999749999999921e+00,-4.967430659999999912e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.449250000000000682e+01,1.199999739999999981e+00,-1.221912660000000081e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.449625000000000341e+01,1.199999800000000061e+00,-1.485584289999999990e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.450000000000000000e+01,1.199999870000000080e+00,-1.466667319999999904e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.450050000000000239e+01,1.199999880000000019e+00,-1.444506429999999923e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.450149999999999295e+01,1.199999910000000058e+00,-1.392915930000000014e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.450350000000000250e+01,1.199999940000000098e+00,-1.256783459999999907e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.450750000000000739e+01,1.200000009999999895e+00,-9.124767930000000420e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.451250000000000284e+01,1.200000039999999935e+00,-4.695557259999999848e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.451749999999999829e+01,1.200000029999999995e+00,-1.735144359999999945e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.452249999999999375e+01,1.199999969999999916e+00,-2.009425130000000083e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.452625000000000455e+01,1.199999899999999897e+00,-5.108625390000000085e-07,1.199999999999999956e+00,1.199999999999999956e+00
8.453000000000000114e+01,1.199999819999999939e+00,-1.064544860000000029e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.453050000000000352e+01,1.199999800000000061e+00,-1.155877250000000081e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.453150000000000830e+01,1.199999779999999960e+00,-1.345532690000000075e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.453349999999998943e+01,1.199999739999999981e+00,-1.766490899999999967e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.453749999999999432e+01,1.199999650000000084e+00,-2.771185480000000096e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.454250000000000398e+01,1.199999540000000087e+00,-4.354100580000000362e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.454749999999999943e+01,1.199999409999999989e+00,-6.353918640000000124e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.455250000000000909e+01,1.199999260000000012e+00,-8.807201370000000665e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.455749999999999034e+01,1.199999110000000035e+00,-1.174159590000000032e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.456250000000000000e+01,1.199998969999999998e+00,-1.502470619999999995e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.456750000000000966e+01,1.199998979999999937e+00,-1.793120680000000132e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.457250000000000512e+01,1.199999129999999914e+00,-1.998964680000000121e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.457750000000000057e+01,1.199999239999999912e+00,-2.167650890000000127e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.458249999999999602e+01,1.199999210000000094e+00,-2.367816830000000035e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.458750000000000568e+01,1.199999339999999970e+00,-2.496701100000000008e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.459250000000000114e+01,1.200000739999999899e+00,-1.936688859999999933e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.459749999999999659e+01,1.200004679999999935e+00,4.001332409999999746e-06,1.199999999999999956e+00,1.199999999999999956e+00
8.460250000000000625e+01,1.200011579999999967e+00,5.575979279999999862e-05,1.199999999999999956e+00,1.199999999999999956e+00
8.460750000000000171e+01,1.200021369999999976e+00,1.448778700000000088e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.461249999999999716e+01,1.200033289999999919e+00,2.757056859999999733e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.461749999999999261e+01,1.200043460000000062e+00,4.334811789999999817e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.462250000000000227e+01,1.200048640000000111e+00,5.925205239999999920e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.462749999999999773e+01,1.200048809999999966e+00,7.331246580000000098e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.463250000000000739e+01,1.200045620000000035e+00,8.456570430000000292e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.463750000000000284e+01,1.200041310000000028e+00,9.305151449999999940e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.464249999999999829e+01,1.200033359999999938e+00,9.747287780000000448e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.464750000000000796e+01,1.200006059999999986e+00,8.993191740000000501e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.465250000000000341e+01,1.199939749999999972e+00,5.702927229999999511e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.465749999999999886e+01,1.199816430000000045e+00,-1.747289130000000091e-04,1.199999999999999956e+00,1.199999999999999956e+00
8.466249999999999432e+01,1.199617460000000024e+00,-1.508120130000000078e-03,1.199999999999999956e+00,1.199999999999999956e+00
8.466750000000000398e+01,1.199318529999999994e+00,-3.588856179999999792e-03,1.199999999999999956e+00,1.199999999999999956e+00
8.467249999999999943e+01,1.198934249999999979e+00,-6.489635510000000239e-03,1.199999999999999956e+00,1.199999999999999956e+00
8.467749999999999488e+01,1.198490349999999927e+00,-1.010208670000000038e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.468250000000000455e+01,1.198022759999999964e+00,-1.436743119999999915e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.468750000000000000e+01,1.197931180000000095e+00,-1.927045399999999936e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.469249999999999545e+01,1.199175199999999997e+00,-2.400497509999999918e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.469749999999999091e+01,1.202838429999999903e+00,-2.590386639999999949e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.470250000000000057e+01,1.209014899999999892e+00,-2.041589469999999934e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.470750000000001023e+01,1.216841920000000021e+00,-1.709813770000000090e-03,1.199999999999999956e+00,1.199999999999999956e+00
8.471249999999999147e+01,1.225224649999999915e+00,3.426415619999999967e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.471750000000000114e+01,1.232857909999999890e+00,8.761759989999999554e-02,1.199999999999999956e+00,1.199999999999999956e+00
8.472249999999999659e+01,1.237053909999999979e+00,1.551092229999999905e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.472750000000000625e+01,1.233052660000000023e+00,2.317948689999999867e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.473249999999998749e+01,1.215053280000000013e+00,3.130343119999999812e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.473749999999999716e+01,1.178840490000000019e+00,3.955687560000000214e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.474250000000000682e+01,1.124840829999999903e+00,4.774136970000000257e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.474750000000000227e+01,1.056627549999999971e+00,5.573290229999999790e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.475249999999999773e+01,9.783750049999999643e-01,6.343977029999999795e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.475749999999999318e+01,8.937015910000000174e-01,7.077980640000000045e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.476250000000000284e+01,8.054013049999999563e-01,7.767203219999999630e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.476749999999999829e+01,7.155352470000000409e-01,8.403799910000000484e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.477249999999999375e+01,6.256593299999999580e-01,8.980942619999999765e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.477750000000000341e+01,5.370604490000000508e-01,9.493861700000000292e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.478249999999999886e+01,4.509994419999999726e-01,9.940675580000000178e-01,1.199999999999999956e+00,1.199999999999999956e+00
8.478750000000000853e+01,3.689353149999999859e-01,1.032265849999999929e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.479249999999998977e+01,2.927013330000000080e-01,1.064382380000000072e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.479749999999999943e+01,2.244591139999999874e-01,1.091008589999999945e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.480249999999999488e+01,1.662619449999999943e-01,1.112830989999999964e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.480750000000000455e+01,1.193075279999999960e-01,1.130553010000000080e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.481250000000000000e+01,8.342983389999999999e-02,1.144841290000000011e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.481749999999999545e+01,5.724738919999999842e-02,1.156295639999999958e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.482250000000000512e+01,3.878806189999999682e-02,1.165436750000000021e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.482750000000000057e+01,2.607804039999999865e-02,1.172705590000000075e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.483249999999999602e+01,1.746025470000000038e-02,1.178469779999999911e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.483749999999999147e+01,1.167109550000000086e-02,1.183031689999999969e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.484250000000000114e+01,7.802415099999999645e-03,1.186636599999999930e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.484750000000001080e+01,5.222572519999999635e-03,1.189481730000000015e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.485249999999999204e+01,3.502897599999999813e-03,1.191724929999999905e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.485750000000000171e+01,2.355068650000000097e-03,1.193492070000000016e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.486249999999999716e+01,1.587675809999999996e-03,1.194883300000000093e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.486750000000000682e+01,1.073114810000000028e-03,1.195977980000000107e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.487249999999998806e+01,7.273481750000000082e-04,1.196838990000000047e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.487749999999999773e+01,4.941419879999999799e-04,1.197515969999999985e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.488250000000000739e+01,3.365936279999999785e-04,1.198048159999999918e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.488750000000000284e+01,2.296887969999999871e-04,1.198466370000000003e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.489249999999999829e+01,1.571290640000000080e-04,1.198795030000000095e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.489749999999999375e+01,1.076244740000000015e-04,1.199053279999999999e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.490250000000000341e+01,7.391177350000000359e-05,1.199256279999999952e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.490749999999999886e+01,5.077308759999999750e-05,1.199415750000000003e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.491249999999999432e+01,3.498268499999999861e-05,1.199541050000000109e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.491750000000000398e+01,2.407985159999999854e-05,1.199639439999999890e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.492249999999999943e+01,1.664593780000000006e-05,1.199716760000000049e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.492750000000000909e+01,1.147617009999999987e-05,1.199777459999999962e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.493249999999999034e+01,7.966570649999999294e-06,1.199825190000000097e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.493750000000000000e+01,5.499929779999999668e-06,1.199862640000000091e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.494249999999999545e+01,3.841754730000000112e-06,1.199892100000000017e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.494750000000000512e+01,2.656270200000000198e-06,1.199915199999999960e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.495250000000000057e+01,1.874600399999999986e-06,1.199933389999999989e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.495749999999999602e+01,1.299432849999999945e-06,1.199947639999999982e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.496250000000000568e+01,9.336617079999999594e-07,1.199958880000000061e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.496750000000000114e+01,6.509040350000000109e-07,1.199967659999999992e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.497249999999999659e+01,4.826235089999999867e-07,1.199974609999999942e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.497749999999999204e+01,3.405614590000000252e-07,1.199980019999999925e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.498250000000000171e+01,2.654165460000000210e-07,1.199984310000000054e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.498750000000001137e+01,1.918475729999999980e-07,1.199987640000000022e+00,1.199999999999999956e+00,1.199999999999999956e+00
8.499249999999999261e+01,1.607343170000000003e-07,1.199990300000000065e+00,1.199999999999999956e+00,1.199999999999999956e+00
